iteration,current_obj,best_obj,temperature,destroy_op,repair_op,outcome,duration_s,coverage_pct
517,2878751475.3086753,2860323544.873962,16541963.858286377,random,greedy,accepted_worse,0.057991743087768555,99.11764705882354
518,2878751475.3086753,2860323544.873962,16508879.930569803,worst,greedy,accepted_worse,0.07452964782714844,99.11764705882354
519,2878751475.3086753,2860323544.873962,16475862.170708664,worst,greedy,accepted_worse,0.06499886512756348,99.11764705882354
520,2878751475.3086753,2860323544.873962,16442910.446367247,worst,greedy,accepted_worse,0.07016158103942871,99.11764705882354
521,2878751475.3086753,2860323544.873962,16410024.625474513,random,greedy,accepted_worse,0.048532724380493164,99.11764705882354
522,2871851697.0478187,2860323544.873962,16377204.576223563,worst,greedy,improvement,0.06620121002197266,99.11764705882354
523,2871851697.0478187,2860323544.873962,16344450.167071117,time_window,greedy,accepted_worse,0.05156421661376953,99.11764705882354
524,2871851697.0478187,2860323544.873962,16311761.266736975,worst,greedy,rejected,0.06992959976196289,99.11764705882354
525,2871851697.0478187,2860323544.873962,16279137.7442035,spatial,greedy,rejected,0.08712005615234375,99.11764705882354
526,2871851697.0478187,2860323544.873962,16246579.468715094,random,greedy,accepted_worse,0.05616140365600586,99.11764705882354
527,2871851697.0478187,2860323544.873962,16214086.309777664,time_window,greedy,accepted_worse,0.059087514877319336,99.11764705882354
528,2871851697.0478187,2860323544.873962,16181658.137158109,spatial,greedy,accepted_worse,0.06681418418884277,99.11764705882354
529,2871851697.0478187,2860323544.873962,16149294.820883792,random,greedy,accepted_worse,0.06765580177307129,99.11764705882354
530,2871851697.0478187,2860323544.873962,16116996.231242023,random,regret,rejected,3.2417373657226562,100.0
531,2871851697.0478187,2860323544.873962,16084762.23877954,worst,risk_priority,rejected,0.06525158882141113,88.23529411764706
532,2871851697.0478187,2860323544.873962,16052592.714301981,time_window,random,rejected,0.04884648323059082,100.0
533,2871851697.0478187,2860323544.873962,16020487.528873377,random,greedy,accepted_worse,0.050269365310668945,99.11764705882354
534,2875759914.439112,2860323544.873962,15988446.55381563,worst,greedy,accepted_worse,0.07162594795227051,99.11764705882354
535,2875759914.439112,2860323544.873962,15956469.660707997,time_window,greedy,accepted_worse,0.046422719955444336,99.11764705882354
536,2875759914.439112,2860323544.873962,15924556.721386582,time_window,greedy,accepted_worse,0.04475283622741699,99.11764705882354
537,2875759914.439112,2860323544.873962,15892707.607943809,worst,risk_priority,rejected,0.0648646354675293,88.23529411764706
538,2875759914.439112,2860323544.873962,15860922.192727922,time_window,greedy,accepted_worse,0.054851531982421875,99.11764705882354
539,2875759914.439112,2860323544.873962,15829200.348342465,random,greedy,accepted_worse,0.06246781349182129,99.11764705882354
540,2875759914.439112,2860323544.873962,15797541.94764578,random,greedy,accepted_worse,0.05387139320373535,99.11764705882354
541,2875759914.439112,2860323544.873962,15765946.863750488,time_window,greedy,accepted_worse,0.05117011070251465,99.11764705882354
542,2875759914.439112,2860323544.873962,15734414.970022986,time_window,regret,rejected,2.5665955543518066,100.0
543,2875759914.439112,2860323544.873962,15702946.14008294,worst,greedy,rejected,0.06979107856750488,99.11764705882354
544,2875759914.439112,2860323544.873962,15671540.247802775,worst,greedy,accepted_worse,0.06837034225463867,99.11764705882354
545,2875759914.439112,2860323544.873962,15640197.16730717,worst,risk_priority,rejected,0.06162738800048828,88.52941176470588
546,2875759914.439112,2860323544.873962,15608916.772972556,random,risk_priority,rejected,0.05061697959899902,94.70588235294117
547,2884313627.482581,2860323544.873962,15577698.93942661,worst,greedy,accepted_worse,0.06929540634155273,99.11764705882354
548,2884313627.482581,2860323544.873962,15546543.541547757,worst,risk_priority,rejected,0.06592226028442383,88.52941176470588
549,2884313627.482581,2860323544.873962,15515450.454464661,random,greedy,accepted_worse,0.05315804481506348,99.11764705882354
550,2884313627.482581,2860323544.873962,15484419.55355573,worst,regret,rejected,3.9962072372436523,99.70588235294117
551,2884313627.482581,2860323544.873962,15453450.71444862,worst,greedy,accepted_worse,0.0728616714477539,99.11764705882354
552,2884313627.482581,2860323544.873962,15422543.813019723,time_window,greedy,accepted_worse,0.04813337326049805,99.11764705882354
553,2884313627.482581,2860323544.873962,15391698.725393683,random,greedy,accepted_worse,0.05246162414550781,99.11764705882354
554,2884313627.482581,2860323544.873962,15360915.327942895,random,regret,rejected,3.9442341327667236,100.0
555,2884313627.482581,2860323544.873962,15330193.497287009,time_window,greedy,accepted_worse,0.048999786376953125,99.11764705882354
556,2884313627.482581,2860323544.873962,15299533.110292435,worst,greedy,accepted_worse,0.06408381462097168,99.11764705882354
557,2884313627.482581,2860323544.873962,15268934.04407185,time_window,greedy,accepted_worse,0.046289682388305664,99.11764705882354
558,2884313627.482581,2860323544.873962,15238396.175983706,random,greedy,accepted_worse,0.04187750816345215,99.11764705882354
559,2884313627.482581,2860323544.873962,15207919.38363174,time_window,greedy,accepted_worse,0.05033731460571289,99.11764705882354
560,2884313627.482581,2860323544.873962,15177503.544864476,spatial,regret,rejected,0.7599482536315918,100.0
561,2884313627.482581,2860323544.873962,15147148.537774747,worst,greedy,accepted_worse,0.0742044448852539,99.11764705882354
562,2884313627.482581,2860323544.873962,15116854.240699198,spatial,greedy,accepted_worse,0.08010220527648926,99.11764705882354
563,2884313627.482581,2860323544.873962,15086620.532217799,worst,risk_priority,rejected,0.06925153732299805,88.82352941176471
564,2884313627.482581,2860323544.873962,15056447.291153364,time_window,greedy,accepted_worse,0.04998135566711426,99.11764705882354
565,2884313627.482581,2860323544.873962,15026334.396571057,worst,greedy,accepted_worse,0.0560765266418457,99.11764705882354
566,2884313627.482581,2860323544.873962,14996281.727777915,time_window,greedy,accepted_worse,0.0465693473815918,99.11764705882354
567,2884313627.482581,2860323544.873962,14966289.16432236,time_window,risk_priority,rejected,0.0351259708404541,97.3529411764706
568,2884313627.482581,2860323544.873962,14936356.585993715,worst,greedy,accepted_worse,0.06394648551940918,99.11764705882354
569,2884313627.482581,2860323544.873962,14906483.872821728,random,regret,rejected,3.4666974544525146,100.0
570,2884313627.482581,2860323544.873962,14876670.905076085,time_window,greedy,accepted_worse,0.04681086540222168,99.11764705882354
571,2884313627.482581,2860323544.873962,14846917.563265933,worst,risk_priority,rejected,0.06702256202697754,87.05882352941177
572,2884313627.482581,2860323544.873962,14817223.7281394,time_window,greedy,accepted_worse,0.05266141891479492,99.11764705882354
573,2884313627.482581,2860323544.873962,14787589.280683123,worst,greedy,accepted_worse,0.07141971588134766,99.11764705882354
574,2884313627.482581,2860323544.873962,14758014.102121755,spatial,greedy,rejected,0.08318161964416504,99.11764705882354
575,2884313627.482581,2860323544.873962,14728498.073917512,random,greedy,accepted_worse,0.05507540702819824,99.11764705882354
576,2884313627.482581,2860323544.873962,14699041.077769676,time_window,greedy,accepted_worse,0.052813053131103516,99.11764705882354
577,2884313627.482581,2860323544.873962,14669642.995614138,worst,greedy,accepted_worse,0.07236051559448242,99.11764705882354
578,2884313627.482581,2860323544.873962,14640303.709622908,worst,greedy,accepted_worse,0.07644081115722656,99.11764705882354
579,2884313627.482581,2860323544.873962,14611023.102203663,worst,risk_priority,rejected,0.06990766525268555,89.70588235294117
580,2884313627.482581,2860323544.873962,14581801.055999257,random,risk_priority,rejected,0.0533905029296875,95.29411764705883
581,2884313627.482581,2860323544.873962,14552637.453887258,time_window,greedy,accepted_worse,0.04514312744140625,99.11764705882354
582,2860789082.4904604,2860323544.873962,14523532.178979483,time_window,regret,improvement,0.047940731048583984,100.0
583,2860789082.4904604,2860323544.873962,14494485.114621524,worst,regret,rejected,3.714948892593384,99.41176470588235
584,2860789082.4904604,2860323544.873962,14465496.14439228,time_window,regret,rejected,1.0597503185272217,100.0
585,2860789082.4904604,2860323544.873962,14436565.152103495,spatial,risk_priority,rejected,0.07375049591064453,97.6470588235294
586,2846074441.406136,2846074441.406136,14407692.021799289,random,greedy,new_best,0.05514192581176758,100.0
587,2846074441.406136,2846074441.406136,14378876.63775569,time_window,greedy,accepted_worse,0.046456336975097656,100.0
588,2846074441.406136,2846074441.406136,14350118.884480178,time_window,greedy,accepted_worse,0.052265167236328125,100.0
589,2846074441.406136,2846074441.406136,14321418.646711217,time_window,greedy,accepted_worse,0.052816152572631836,100.0
590,2846074441.406136,2846074441.406136,14292775.809417795,spatial,greedy,accepted_worse,0.07126545906066895,100.0
591,2846074441.406136,2846074441.406136,14264190.25779896,time_window,risk_priority,rejected,0.06167459487915039,96.17647058823529
592,2846074441.406136,2846074441.406136,14235661.877283363,spatial,greedy,rejected,0.08579182624816895,100.0
593,2846074441.406136,2846074441.406136,14207190.553528795,worst,greedy,accepted_worse,0.06910300254821777,100.0
594,2846074441.406136,2846074441.406136,14178776.172421737,time_window,greedy,accepted_worse,0.04624485969543457,100.0
595,2846074441.406136,2846074441.406136,14150418.620076893,random,greedy,accepted_worse,0.057161808013916016,100.0
596,2846074441.406136,2846074441.406136,14122117.782836739,spatial,greedy,rejected,0.06845903396606445,100.0
597,2846074441.406136,2846074441.406136,14093873.547271065,time_window,random,rejected,0.06210017204284668,100.0
598,2846074441.406136,2846074441.406136,14065685.800176524,random,greedy,accepted_worse,0.04559659957885742,100.0
599,2846074441.406136,2846074441.406136,14037554.428576171,worst,regret,rejected,3.879220724105835,100.0
600,2846074441.406136,2846074441.406136,14009479.319719018,worst,greedy,accepted_worse,0.07116127014160156,100.0
601,2846074441.406136,2846074441.406136,13981460.361079581,random,risk_priority,rejected,0.05744767189025879,95.58823529411765
602,2846074441.406136,2846074441.406136,13953497.440357422,worst,greedy,rejected,0.07236552238464355,100.0
603,2846074441.406136,2846074441.406136,13925590.445476707,time_window,greedy,accepted_worse,0.05148601531982422,100.0
604,2846074441.406136,2846074441.406136,13897739.264585754,time_window,greedy,accepted_worse,0.04862499237060547,100.0
605,2846074441.406136,2846074441.406136,13869943.786056582,time_window,greedy,accepted_worse,0.04615187644958496,100.0
606,2846074441.406136,2846074441.406136,13842203.898484468,time_window,greedy,accepted_worse,0.04712104797363281,100.0
607,2846074441.406136,2846074441.406136,13814519.490687499,time_window,greedy,accepted_worse,0.05239558219909668,100.0
608,2846074441.406136,2846074441.406136,13786890.451706124,worst,greedy,accepted_worse,0.06214737892150879,100.0
609,2846074441.406136,2846074441.406136,13759316.670802712,random,regret,rejected,3.2085049152374268,100.0
610,2849320258.7974377,2846074441.406136,13731798.037461108,worst,greedy,accepted_worse,0.0624234676361084,100.0
611,2849320258.7974377,2846074441.406136,13704334.441386186,worst,regret,rejected,4.031371593475342,100.0
612,2849320258.7974377,2846074441.406136,13676925.772503413,worst,greedy,accepted_worse,0.07115817070007324,100.0
613,2849320258.7974377,2846074441.406136,13649571.920958407,random,greedy,accepted_worse,0.05786013603210449,100.0
614,2849320258.7974377,2846074441.406136,13622272.77711649,worst,greedy,accepted_worse,0.07616949081420898,100.0
615,2849320258.7974377,2846074441.406136,13595028.231562257,time_window,greedy,accepted_worse,0.04855155944824219,100.0
616,2849320258.7974377,2846074441.406136,13567838.175099133,random,greedy,accepted_worse,0.047618865966796875,100.0
617,2849320258.7974377,2846074441.406136,13540702.498748934,random,greedy,accepted_worse,0.04571199417114258,100.0
618,2849320258.7974377,2846074441.406136,13513621.093751436,random,greedy,accepted_worse,0.04555797576904297,100.0
619,2849320258.7974377,2846074441.406136,13486593.851563932,worst,greedy,accepted_worse,0.06113243103027344,100.0
620,2849320258.7974377,2846074441.406136,13459620.663860805,time_window,greedy,accepted_worse,0.0462343692779541,100.0
621,2849320258.7974377,2846074441.406136,13432701.422533084,random,regret,rejected,3.4007089138031006,99.70588235294117
622,2849320258.7974377,2846074441.406136,13405836.019688018,time_window,greedy,accepted_worse,0.046950340270996094,100.0
623,2849320258.7974377,2846074441.406136,13379024.347648641,time_window,greedy,accepted_worse,0.04624319076538086,100.0
624,2849320258.7974377,2846074441.406136,13352266.298953343,random,greedy,accepted_worse,0.04977226257324219,100.0
625,2849320258.7974377,2846074441.406136,13325561.766355436,time_window,greedy,accepted_worse,0.04716157913208008,100.0
626,2849320258.7974377,2846074441.406136,13298910.642822726,spatial,greedy,rejected,0.07972311973571777,100.0
627,2849320258.7974377,2846074441.406136,13272312.821537081,time_window,greedy,accepted_worse,0.04069805145263672,100.0
628,2849320258.7974377,2846074441.406136,13245768.195894007,random,regret,rejected,2.8805530071258545,100.0
629,2849320258.7974377,2846074441.406136,13219276.65950222,spatial,greedy,accepted_worse,0.08584189414978027,100.0
630,2849320258.7974377,2846074441.406136,13192838.106183214,spatial,greedy,accepted_worse,0.07639527320861816,100.0
631,2849320258.7974377,2846074441.406136,13166452.429970847,spatial,greedy,accepted_worse,0.06897425651550293,100.0
632,2849320258.7974377,2846074441.406136,13140119.525110906,time_window,greedy,accepted_worse,0.04887199401855469,100.0
633,2849320258.7974377,2846074441.406136,13113839.286060683,random,risk_priority,rejected,0.053815364837646484,95.58823529411765
634,2849320258.7974377,2846074441.406136,13087611.607488561,time_window,greedy,accepted_worse,0.05152773857116699,100.0
635,2849320258.7974377,2846074441.406136,13061436.384273585,time_window,greedy,accepted_worse,0.0483851432800293,100.0
636,2849320258.7974377,2846074441.406136,13035313.511505038,time_window,greedy,accepted_worse,0.04628610610961914,100.0
637,2849320258.7974377,2846074441.406136,13009242.884482028,spatial,regret,rejected,0.5684161186218262,100.0
638,2849320258.7974377,2846074441.406136,12983224.398713063,random,regret,rejected,3.2366254329681396,100.0
639,2849320258.7974377,2846074441.406136,12957257.949915638,worst,regret,rejected,4.072260618209839,99.70588235294117
640,2849320258.7974377,2846074441.406136,12931343.434015807,time_window,greedy,accepted_worse,0.04658341407775879,100.0
641,2849320258.7974377,2846074441.406136,12905480.747147774,spatial,greedy,accepted_worse,0.07588458061218262,100.0
642,2849320258.7974377,2846074441.406136,12879669.78565348,worst,greedy,accepted_worse,0.06654477119445801,100.0
643,2849320258.7974377,2846074441.406136,12853910.446082173,random,greedy,accepted_worse,0.04824662208557129,100.0
644,2851987330.536563,2846074441.406136,12828202.625190008,worst,greedy,accepted_worse,0.06884574890136719,100.0
645,2851987330.536563,2846074441.406136,12802546.219939629,time_window,greedy,accepted_worse,0.04392695426940918,100.0
646,2851987330.536563,2846074441.406136,12776941.12749975,worst,greedy,accepted_worse,0.06481266021728516,100.0
647,2851987330.536563,2846074441.406136,12751387.24524475,worst,greedy,accepted_worse,0.06240582466125488,100.0
648,2851987330.536563,2846074441.406136,12725884.470754262,spatial,risk_priority,rejected,0.07048249244689941,97.6470588235294
649,2851987330.536563,2846074441.406136,12700432.701812753,worst,greedy,accepted_worse,0.07878351211547852,100.0
650,2851987330.536563,2846074441.406136,12675031.836409127,time_window,greedy,accepted_worse,0.04502391815185547,100.0
651,2851987330.536563,2846074441.406136,12649681.77273631,worst,greedy,accepted_worse,0.0644383430480957,100.0
652,2851987330.536563,2846074441.406136,12624382.409190837,spatial,greedy,accepted_worse,0.07067012786865234,100.0
653,2851987330.536563,2846074441.406136,12599133.644372456,worst,regret,rejected,3.9348294734954834,99.70588235294117
654,2851987330.536563,2846074441.406136,12573935.377083711,time_window,risk_priority,rejected,0.04641222953796387,98.23529411764706
655,2851987330.536563,2846074441.406136,12548787.506329544,worst,greedy,accepted_worse,0.07034516334533691,100.0
656,2851987330.536563,2846074441.406136,12523689.931316884,worst,risk_priority,rejected,0.05974268913269043,88.82352941176471
657,2851987330.536563,2846074441.406136,12498642.55145425,random,greedy,accepted_worse,0.044921159744262695,100.0
658,2851987330.536563,2846074441.406136,12473645.26635134,random,risk_priority,rejected,0.054544925689697266,94.41176470588235
659,2851987330.536563,2846074441.406136,12448697.975818638,worst,regret,rejected,3.798354148864746,99.41176470588235
660,2851987330.536563,2846074441.406136,12423800.579867,random,greedy,accepted_worse,0.04983687400817871,100.0
661,2851987330.536563,2846074441.406136,12398952.978707265,time_window,greedy,accepted_worse,0.04975414276123047,100.0
662,2851987330.536563,2846074441.406136,12374155.072749851,time_window,greedy,accepted_worse,0.04520368576049805,100.0
663,2851987330.536563,2846074441.406136,12349406.762604352,spatial,regret,rejected,0.6744875907897949,99.41176470588235
664,2851987330.536563,2846074441.406136,12324707.949079143,worst,risk_priority,rejected,0.06373071670532227,90.29411764705883
665,2851987330.536563,2846074441.406136,12300058.533180984,spatial,greedy,rejected,0.0749967098236084,100.0
666,2851987330.536563,2846074441.406136,12275458.41611462,time_window,greedy,accepted_worse,0.04112815856933594,100.0
667,2851987330.536563,2846074441.406136,12250907.499282392,time_window,greedy,accepted_worse,0.046076297760009766,100.0
668,2851987330.536563,2846074441.406136,12226405.684283827,random,greedy,accepted_worse,0.046152591705322266,100.0
669,2851987330.536563,2846074441.406136,12201952.872915259,time_window,risk_priority,rejected,0.050728797912597656,98.23529411764706
670,2851987330.536563,2846074441.406136,12177548.967169428,worst,greedy,accepted_worse,0.06730890274047852,100.0
671,2851987330.536563,2846074441.406136,12153193.869235089,worst,greedy,accepted_worse,0.0692601203918457,100.0
672,2851987330.536563,2846074441.406136,12128887.481496619,worst,greedy,accepted_worse,0.06195950508117676,100.0
673,2851987330.536563,2846074441.406136,12104629.706533626,worst,greedy,accepted_worse,0.06452631950378418,100.0
674,2851987330.536563,2846074441.406136,12080420.447120558,random,greedy,accepted_worse,0.05259442329406738,100.0
675,2851987330.536563,2846074441.406136,12056259.606226318,worst,greedy,accepted_worse,0.0646514892578125,100.0
676,2851987330.536563,2846074441.406136,12032147.087013865,worst,greedy,accepted_worse,0.06744670867919922,100.0
677,2851987330.536563,2846074441.406136,12008082.792839836,time_window,greedy,accepted_worse,0.04310464859008789,100.0
678,2851987330.536563,2846074441.406136,11984066.627254156,time_window,greedy,accepted_worse,0.03740382194519043,100.0
679,2851987330.536563,2846074441.406136,11960098.493999649,time_window,random,rejected,0.04555845260620117,100.0
680,2851987330.536563,2846074441.406136,11936178.29701165,worst,greedy,accepted_worse,0.06200814247131348,100.0
681,2851987330.536563,2846074441.406136,11912305.940417625,time_window,greedy,accepted_worse,0.04337477684020996,100.0
682,2851987330.536563,2846074441.406136,11888481.32853679,worst,greedy,accepted_worse,0.06151771545410156,100.0
683,2851987330.536563,2846074441.406136,11864704.365879716,random,greedy,accepted_worse,0.0442354679107666,100.0
684,2851987330.536563,2846074441.406136,11840974.957147958,random,greedy,accepted_worse,0.04901528358459473,100.0
685,2851987330.536563,2846074441.406136,11817293.007233663,random,greedy,accepted_worse,0.049848318099975586,100.0
686,2851987330.536563,2846074441.406136,11793658.421219194,spatial,greedy,rejected,0.06999063491821289,100.0
687,2851987330.536563,2846074441.406136,11770071.104376756,worst,regret,rejected,4.104559898376465,100.0
688,2851987330.536563,2846074441.406136,11746530.962168003,worst,greedy,accepted_worse,0.060364484786987305,100.0
689,2851987330.536563,2846074441.406136,11723037.900243666,time_window,regret,rejected,2.3449063301086426,100.0
690,2851987330.536563,2846074441.406136,11699591.824443178,random,greedy,accepted_worse,0.04718923568725586,100.0
691,2851987330.536563,2846074441.406136,11676192.640794292,worst,greedy,accepted_worse,0.06558370590209961,100.0
692,2851987330.536563,2846074441.406136,11652840.255512703,worst,greedy,accepted_worse,0.061242103576660156,100.0
693,2851987330.536563,2846074441.406136,11629534.575001677,time_window,greedy,accepted_worse,0.04761171340942383,100.0
694,2851987330.536563,2846074441.406136,11606275.505851675,random,greedy,accepted_worse,0.04633069038391113,100.0
695,2851987330.536563,2846074441.406136,11583062.95483997,time_window,greedy,accepted_worse,0.044236183166503906,100.0
696,2851987330.536563,2846074441.406136,11559896.82893029,random,risk_priority,rejected,0.05416154861450195,96.76470588235294
697,2851987330.536563,2846074441.406136,11536777.03527243,time_window,greedy,accepted_worse,0.04721546173095703,100.0
698,2851987330.536563,2846074441.406136,11513703.481201885,random,greedy,accepted_worse,0.046250343322753906,100.0
699,2851987330.536563,2846074441.406136,11490676.074239481,random,greedy,accepted_worse,0.04786801338195801,100.0
700,2851987330.536563,2846074441.406136,11467694.722091002,time_window,greedy,accepted_worse,0.04646754264831543,100.0
701,2851987330.536563,2846074441.406136,11444759.33264682,time_window,regret,rejected,1.1145141124725342,99.70588235294117
702,2851987330.536563,2846074441.406136,11421869.813981527,worst,greedy,accepted_worse,0.06209540367126465,100.0
703,2851987330.536563,2846074441.406136,11399026.074353565,random,greedy,accepted_worse,0.05406975746154785,100.0
704,2851987330.536563,2846074441.406136,11376228.022204857,time_window,greedy,accepted_worse,0.053117990493774414,100.0
705,2851987330.536563,2846074441.406136,11353475.566160448,random,greedy,accepted_worse,0.05224204063415527,100.0
706,2851987330.536563,2846074441.406136,11330768.615028126,time_window,risk_priority,rejected,0.04739665985107422,98.23529411764706
707,2851987330.536563,2846074441.406136,11308107.07779807,time_window,greedy,accepted_worse,0.04491162300109863,100.0
708,2851987330.536563,2846074441.406136,11285490.863642475,time_window,greedy,accepted_worse,0.04611515998840332,100.0
709,2851987330.536563,2846074441.406136,11262919.88191519,time_window,greedy,accepted_worse,0.04197239875793457,100.0
710,2851987330.536563,2846074441.406136,11240394.04215136,worst,greedy,accepted_worse,0.06735014915466309,100.0
711,2851987330.536563,2846074441.406136,11217913.254067058,random,greedy,accepted_worse,0.046367645263671875,100.0
712,2851987330.536563,2846074441.406136,11195477.427558923,time_window,greedy,accepted_worse,0.044876813888549805,100.0
713,2851987330.536563,2846074441.406136,11173086.472703805,random,regret,rejected,3.3267133235931396,100.0
714,2851987330.536563,2846074441.406136,11150740.299758397,worst,greedy,accepted_worse,0.06079435348510742,100.0
715,2851987330.536563,2846074441.406136,11128438.81915888,time_window,greedy,accepted_worse,0.04540514945983887,100.0
716,2851987330.536563,2846074441.406136,11106181.941520562,random,greedy,accepted_worse,0.045667409896850586,100.0
717,2848574476.1887393,2846074441.406136,11083969.577637522,time_window,regret,improvement,0.04888200759887695,100.0
718,2850649119.6669884,2846074441.406136,11061801.638482247,random,greedy,accepted_worse,0.04830789566040039,99.70588235294117
719,2850649119.6669884,2846074441.406136,11039678.035205282,time_window,greedy,accepted_worse,0.046769142150878906,99.70588235294117
720,2850649119.6669884,2846074441.406136,11017598.679134872,random,greedy,accepted_worse,0.04532051086425781,99.70588235294117
721,2850649119.6669884,2846074441.406136,10995563.481776603,worst,greedy,accepted_worse,0.06818199157714844,99.70588235294117
722,2850649119.6669884,2846074441.406136,10973572.354813049,worst,greedy,accepted_worse,0.06126761436462402,99.70588235294117
723,2850649119.6669884,2846074441.406136,10951625.210103422,time_window,greedy,accepted_worse,0.04497480392456055,99.70588235294117
724,2850649119.6669884,2846074441.406136,10929721.959683215,random,greedy,accepted_worse,0.048552513122558594,99.70588235294117
725,2850649119.6669884,2846074441.406136,10907862.515763849,spatial,risk_priority,rejected,0.0604245662689209,99.41176470588235
726,2850649119.6669884,2846074441.406136,10886046.79073232,random,greedy,accepted_worse,0.04929661750793457,99.70588235294117
727,2850649119.6669884,2846074441.406136,10864274.697150856,worst,greedy,accepted_worse,0.06184840202331543,99.70588235294117
728,2850649119.6669884,2846074441.406136,10842546.147756554,random,greedy,accepted_worse,0.04682207107543945,99.70588235294117
729,2850649119.6669884,2846074441.406136,10820861.055461042,random,greedy,accepted_worse,0.047974348068237305,99.70588235294117
730,2850649119.6669884,2846074441.406136,10799219.33335012,time_window,greedy,accepted_worse,0.042893409729003906,99.70588235294117
731,2850649119.6669884,2846074441.406136,10777620.89468342,worst,greedy,accepted_worse,0.05878758430480957,99.70588235294117
732,2823124525.7487354,2823124525.7487354,10756065.652894054,time_window,regret,new_best,0.3421957492828369,100.0
733,2823124525.7487354,2823124525.7487354,10734553.521588266,spatial,greedy,rejected,0.07736778259277344,100.0
734,2823124525.7487354,2823124525.7487354,10713084.414545089,worst,greedy,accepted_worse,0.0628824234008789,100.0
735,2823124525.7487354,2823124525.7487354,10691658.245715998,random,regret,rejected,3.6039979457855225,99.70588235294117
736,2823124525.7487354,2823124525.7487354,10670274.929224566,random,greedy,accepted_worse,0.04711008071899414,100.0
737,2823124525.7487354,2823124525.7487354,10648934.379366117,random,greedy,accepted_worse,0.052968740463256836,100.0
738,2823124525.7487354,2823124525.7487354,10627636.510607384,time_window,greedy,accepted_worse,0.04881167411804199,100.0
739,2823124525.7487354,2823124525.7487354,10606381.237586169,random,greedy,accepted_worse,0.044531822204589844,100.0
740,2823124525.7487354,2823124525.7487354,10585168.475110997,worst,greedy,accepted_worse,0.06119394302368164,100.0
741,2823124525.7487354,2823124525.7487354,10563998.138160774,worst,greedy,accepted_worse,0.060979604721069336,100.0
742,2823124525.7487354,2823124525.7487354,10542870.141884454,random,greedy,accepted_worse,0.04560041427612305,100.0
743,2823124525.7487354,2823124525.7487354,10521784.401600685,spatial,risk_priority,rejected,0.06631255149841309,93.23529411764706
744,2823124525.7487354,2823124525.7487354,10500740.832797484,time_window,greedy,accepted_worse,0.0453946590423584,100.0
745,2823124525.7487354,2823124525.7487354,10479739.35113189,spatial,greedy,accepted_worse,0.0714573860168457,100.0
746,2840180838.7922063,2823124525.7487354,10458779.872429626,worst,greedy,accepted_worse,0.06223464012145996,100.0
747,2840180838.7922063,2823124525.7487354,10437862.312684767,spatial,regret,rejected,0.6664791107177734,100.0
748,2840180838.7922063,2823124525.7487354,10416986.588059397,worst,greedy,accepted_worse,0.06314897537231445,100.0
749,2840180838.7922063,2823124525.7487354,10396152.61488328,time_window,greedy,accepted_worse,0.045075416564941406,100.0
750,2840180838.7922063,2823124525.7487354,10375360.309653513,random,greedy,accepted_worse,0.04526686668395996,100.0
751,2840180838.7922063,2823124525.7487354,10354609.589034205,time_window,greedy,accepted_worse,0.047506093978881836,100.0
752,2840180838.7922063,2823124525.7487354,10333900.369856138,time_window,risk_priority,rejected,0.04958367347717285,96.76470588235294
753,2840180838.7922063,2823124525.7487354,10313232.569116425,time_window,greedy,accepted_worse,0.04469585418701172,100.0
754,2840180838.7922063,2823124525.7487354,10292606.103978192,worst,greedy,accepted_worse,0.06242942810058594,100.0
755,2840180838.7922063,2823124525.7487354,10272020.891770236,spatial,greedy,accepted_worse,0.06688880920410156,100.0
756,2840180838.7922063,2823124525.7487354,10251476.849986697,worst,greedy,accepted_worse,0.05873513221740723,100.0
757,2840180838.7922063,2823124525.7487354,10230973.896286724,worst,greedy,accepted_worse,0.059369564056396484,100.0
758,2840180838.7922063,2823124525.7487354,10210511.948494151,worst,greedy,accepted_worse,0.06449151039123535,100.0
759,2840180838.7922063,2823124525.7487354,10190090.924597163,worst,greedy,accepted_worse,0.05860161781311035,100.0
760,2840180838.7922063,2823124525.7487354,10169710.742747968,time_window,greedy,accepted_worse,0.049697160720825195,100.0
761,2840180838.7922063,2823124525.7487354,10149371.321262471,time_window,greedy,accepted_worse,0.045171499252319336,100.0
762,2840180838.7922063,2823124525.7487354,10129072.578619946,random,greedy,accepted_worse,0.060932159423828125,100.0
763,2840180838.7922063,2823124525.7487354,10108814.433462705,worst,greedy,accepted_worse,0.06902265548706055,100.0
764,2840180838.7922063,2823124525.7487354,10088596.80459578,time_window,greedy,accepted_worse,0.04325723648071289,100.0
765,2840180838.7922063,2823124525.7487354,10068419.610986589,time_window,greedy,accepted_worse,0.044423580169677734,100.0
766,2840180838.7922063,2823124525.7487354,10048282.771764616,random,greedy,accepted_worse,0.050726890563964844,100.0
767,2840180838.7922063,2823124525.7487354,10028186.206221087,random,greedy,accepted_worse,0.04648232460021973,100.0
768,2840180838.7922063,2823124525.7487354,10008129.833808646,spatial,greedy,accepted_worse,0.06657958030700684,100.0
769,2840180838.7922063,2823124525.7487354,9988113.574141027,time_window,greedy,accepted_worse,0.04508686065673828,100.0
770,2840180838.7922063,2823124525.7487354,9968137.346992746,time_window,greedy,accepted_worse,0.04141879081726074,100.0
771,2840180838.7922063,2823124525.7487354,9948201.07229876,random,greedy,accepted_worse,0.044133663177490234,100.0
772,2840180838.7922063,2823124525.7487354,9928304.670154162,random,greedy,rejected,0.04842710494995117,100.0
